,price,area,property-type,rooms-number,zip-code,land-area,garden,garden-area,equipped-kitchen,full-address,swimming-pool,furnished,open-fire,terrace,terrace-area,facades-number,building-state
3310,175000,150,house,4,5060,480,1,340,1.0,falisolle,0,0,0,1,50,3,good
3311,175000,136,house,3,7134,230,0,0,1.0,leval-trahegnies,0,0,0,0,0,3,just renovated
3312,179000,69,house,2,6224,0,0,0,1.0,wanfercee-baulet,0,0,0,0,0,2,good
3313,179000,79,house,2,6760,150,0,0,1.0,virton,0,0,0,0,0,2,good
3314,185000,145,house,3,4800,440,1,300,1.0,verviers,0,0,0,1,25,4,good
3315,185000,173,house,3,5310,310,1,20,1.0,hanret,0,0,0,0,0,4,good
3316,190000,110,house,2,5190,504,0,0,1.0,onoz,0,0,0,1,20,3,good
3317,190000,105,house,2,6220,0,0,0,1.0,fleurus,0,0,0,0,0,3,good
3318,190000,191,house,2,7134,580,0,0,1.0,leval-trahegnies,0,0,0,0,0,3,just renovated
3319,190000,159,house,2,7134,397,0,0,1.0,leval-trahegnies,0,0,0,0,0,2,just renovated
3320,197000,90,house,2,6250,390,1,275,1.0,aiseau-presles,0,0,0,1,28,3,just renovated
3321,198000,105,house,3,9800,70,0,0,1.0,deinze,0,0,0,0,0,3,not mentioned
3322,199000,129,house,3,4480,124,1,56,1.0,engis,0,0,1,1,7,2,good
3323,200000,125,house,1,7170,260,0,0,1.0,fayt-lez-manage,0,0,0,0,0,2,good
3324,205000,250,house,4,7134,430,1,400,1.0,leval-trahegnies,0,0,0,0,0,2,good
3325,209900,150,house,4,4100,205,1,62,1.0,seraing,0,0,0,1,39,2,good
3326,220000,98,house,2,5070,1008,1,849,1.0,fosses-la-ville,0,0,0,1,16,4,to rebuild
3327,220000,122,house,2,7134,800,0,0,1.0,ressaix,0,0,0,0,0,3,good
3328,225000,170,house,4,6040,348,1,200,1.0,jumet,0,0,0,0,0,2,good
3329,225000,130,house,2,6180,1330,1,1250,1.0,courcelles,0,0,0,0,0,3,as new
3330,229000,170,house,4,6041,140,0,0,1.0,charleroi-gosselies,0,0,0,0,0,2,as new
3331,234500,139,house,3,4860,212,1,20,1.0,pepinster,0,0,0,1,14,3,good
3332,239000,226,house,3,1851,130,0,0,1.0,humbeek,0,0,0,0,0,3,to renovate
3333,240000,95,house,3,4020,145,0,0,1.0,liege,0,0,0,0,0,3,good
3334,240000,181,house,3,6060,181,0,0,1.0,gilly,0,0,0,0,0,3,good
3335,250000,132,house,2,1472,365,0,0,1.0,genappe-vieux-genappe,0,0,0,0,0,2,good
3336,250000,125,house,2,1500,170,0,0,0.0,halle,0,0,0,1,20,3,not mentioned
3337,250000,125,house,2,1502,170,0,0,0.0,lembeek,0,0,0,1,20,3,not mentioned
3338,255000,110,house,3,4420,173,0,0,1.0,saint-nicolas,0,0,0,1,24,3,good
3339,255000,175,house,3,5570,2407,0,0,1.0,dion,0,0,0,0,0,4,good
3340,257000,130,house,2,8820,69,0,0,1.0,torhout,0,0,0,0,0,2,good
3341,259900,110,house,4,9190,171,0,0,1.0,stekene,0,0,0,0,0,2,as new
3342,260000,110,house,3,1400,350,0,0,1.0,nivelles,0,0,0,1,9,2,good
3343,264000,138,house,4,4030,98,1,10,1.0,liege,0,0,0,1,15,2,as new
3344,265000,180,house,3,6000,250,1,150,1.0,charleroi,0,0,0,0,0,2,to rebuild
3345,265000,220,house,5,7060,195,0,0,1.0,soignies,0,0,0,1,80,2,to renovate
3346,269000,104,house,2,1600,170,0,0,1.0,sint-pieters-leeuw,0,0,0,1,26,2,good
3347,275000,126,house,3,4100,286,1,100,1.0,seraing,0,1,0,1,31,3,to rebuild
3348,275000,180,house,4,6061,170,0,0,1.0,montignies-sur-sambre,0,0,0,1,10,3,good
3349,279000,222,house,3,3890,909,0,0,1.0,gingelom,0,0,0,0,0,4,to rebuild
3350,279000,155,house,3,4800,260,1,200,1.0,verviers-lambermont,0,0,0,1,30,2,good
3351,279000,146,house,3,9032,282,0,0,1.0,wondelgem,0,0,0,0,0,2,to rebuild
3352,280000,140,house,3,1315,200,0,0,1.0,incourt,0,0,0,1,20,3,good
3353,295000,110,house,1,1300,0,0,0,1.0,wavre,0,0,0,0,0,2,good
3354,295000,170,house,3,1470,469,0,0,1.0,bousval,0,0,0,0,0,3,good
3355,295000,165,house,4,4800,505,0,0,1.0,verviers,0,0,0,0,0,2,good
3356,299000,148,house,2,1650,372,0,0,1.0,beersel,0,0,0,0,0,2,to rebuild
3357,299000,148,house,2,1651,372,0,0,1.0,beersel-lot,0,0,0,0,0,2,to rebuild
3358,299000,120,house,3,3390,1174,1,1054,1.0,tielt-winge-houwaart,0,0,0,1,30,4,good
3359,299000,137,house,4,5600,1310,0,0,1.0,merlemont,0,0,0,1,40,4,as new
3360,299000,138,house,2,8480,882,0,0,1.0,eernegem,0,0,0,0,0,4,not mentioned
3361,299999,140,house,3,5310,1017,0,0,1.0,leuze,0,0,0,0,0,3,good
3362,310000,185,house,4,6700,1500,1,550,0.0,arlon,0,0,0,0,0,4,to renovate
3363,315000,145,house,4,1790,108,0,0,1.0,affligem,0,0,0,1,10,3,to renovate
3364,315000,195,house,3,8550,0,1,285,1.0,zwevegem,0,0,0,1,25,2,good
3365,317500,185,house,3,1730,417,1,300,1.0,asse,0,0,0,0,0,3,just renovated
3366,319000,420,house,5,4860,128,0,0,1.0,pepinster,0,0,0,0,0,3,good
3367,319500,170,house,3,8550,390,0,0,1.0,zwevegem,0,0,0,0,0,3,to rebuild
3368,325000,142,house,3,1500,84,0,0,1.0,halle,0,0,0,0,0,2,good
3369,325000,142,house,3,1501,84,0,0,1.0,buizingen,0,0,0,0,0,2,good
3370,329000,253,house,3,4340,746,1,500,1.0,awans,0,0,0,0,0,4,to rebuild
3371,330000,190,house,2,1315,638,0,0,1.0,incourt,0,0,0,0,0,3,good
3372,330000,125,house,3,2500,0,0,0,1.0,lier,0,0,0,1,12,2,as new
3373,339000,150,house,3,2840,200,0,0,1.0,terhagen,0,0,0,0,0,2,good
3374,340000,145,house,5,4100,350,1,150,1.0,seraing-boncelles,0,0,0,1,40,4,good
3375,349000,174,house,4,4860,435,0,0,0.0,pepinster,0,0,0,1,6,2,good
3376,349000,235,house,5,9900,304,0,0,1.0,eeklo,0,0,0,0,0,2,as new
3377,350000,200,house,3,5377,463,0,0,1.0,bonsin,0,0,0,0,0,4,to rebuild
3378,354000,182,house,3,2381,255,0,0,1.0,weelde,0,0,0,1,23,3,not mentioned
3379,355000,220,house,3,9400,338,0,0,1.0,ninove,0,0,0,0,0,2,good
3380,358000,184,house,4,2870,129,0,0,1.0,puurs-sint-amands,0,0,0,0,0,2,just renovated
3381,359000,185,house,3,1850,174,0,0,1.0,grimbergen,0,0,0,0,0,2,good
3382,359000,131,house,3,2560,395,0,0,1.0,kessel,0,0,0,0,0,3,good
3383,365000,176,house,4,1600,113,0,0,1.0,sint-pieters-leeuw,0,0,0,0,0,2,to rebuild
3384,365000,187,house,4,7070,1087,1,100,1.0,thieu,0,0,0,1,35,4,not mentioned
3385,369000,230,house,4,3530,855,0,0,1.0,houthalen-helchteren,0,0,0,0,0,4,good
3386,375000,150,house,3,1400,111,0,0,1.0,nivelles,0,0,0,0,0,2,just renovated
3387,390000,110,house,4,1082,90,0,0,1.0,berchem-sainte-agathe,0,0,0,1,14,2,as new
3388,390000,170,house,3,6747,1698,1,1600,1.0,saint-leger-chatillon,0,0,0,0,0,4,not mentioned
3389,390000,400,house,6,6760,420,0,0,1.0,virton,0,0,0,0,0,3,good
3390,390000,175,house,3,7190,628,0,0,1.0,ecaussinnes,0,0,0,0,0,3,good
3391,395000,235,house,5,1800,115,0,0,1.0,vilvoorde,0,0,0,0,0,2,good
3392,399000,181,house,5,1500,1389,0,0,1.0,halle,0,0,0,0,0,3,to rebuild
3393,399000,280,house,4,4920,1800,1,1500,1.0,aywaille,0,0,0,0,0,4,as new
3394,399000,127,house,2,9032,185,0,0,1.0,wondelgem,0,0,0,0,0,3,good
3395,399000,240,house,4,9971,448,0,0,1.0,lembeke,0,0,0,0,0,3,just renovated
3396,400000,195,house,4,1070,192,0,0,1.0,anderlecht,0,0,0,0,0,2,good
3397,410000,1000,house,7,7370,1950,1,1200,1.0,dour,0,0,0,0,0,4,to rebuild
3398,419000,191,house,4,7712,573,0,0,1.0,herseaux,0,0,0,0,0,4,good
3399,428000,169,house,2,9850,940,1,700,1.0,nevele,0,0,0,0,0,4,to renovate
3400,429000,314,house,5,9506,696,1,696,1.0,geraardsbergen-idegem,0,0,0,1,30,3,good
3401,449000,123,house,2,1600,608,0,0,1.0,sint-pieters-leeuw,0,0,0,1,20,4,to rebuild
3402,464000,215,house,4,9280,874,0,0,1.0,lebbeke,0,0,0,0,0,3,good
3403,465000,173,house,4,1360,784,0,0,1.0,perwez,0,0,1,1,34,4,not mentioned
3404,465000,166,house,4,5000,1823,0,0,1.0,namur,0,0,1,0,0,4,not mentioned
3405,465000,166,house,4,5330,1823,0,0,1.0,assesse,0,0,1,0,0,4,not mentioned
3406,465000,141,house,3,9940,773,0,0,1.0,evergem,0,0,0,0,0,4,as new
3407,469000,250,house,2,9255,832,0,0,1.0,buggenhout,0,0,0,0,0,4,good
3408,470000,160,house,3,9040,80,0,0,1.0,gent,0,0,0,1,20,2,just renovated
3409,475000,160,house,3,1850,812,1,355,1.0,grimbergen,0,0,0,0,0,4,good
3410,475000,233,house,4,9150,751,1,751,1.0,bazel,1,0,1,0,0,4,good
3411,479000,180,house,6,1830,230,0,0,1.0,machelen,0,0,0,0,0,2,good
3412,495000,203,house,5,1850,803,0,0,1.0,grimbergen,0,0,0,0,0,3,good
3413,499000,300,house,7,1500,510,0,0,1.0,halle,1,0,0,1,27,4,good
3414,499000,300,house,7,1500,510,0,0,1.0,halle,1,0,0,1,27,4,good
3415,499000,300,house,7,1501,510,0,0,1.0,halle-buizingen,1,0,0,1,27,4,good
3416,499000,186,house,4,1653,885,0,0,1.0,beersel-dworp,0,0,0,0,0,4,to rebuild
3417,500000,157,house,3,9500,5970,0,0,1.0,geraardsbergen,0,0,0,0,0,4,good
3418,510000,116,house,3,1860,464,0,0,1.0,meise,0,0,0,0,0,4,good
3419,520000,180,house,3,1755,674,1,400,1.0,gooik,0,0,0,1,15,4,as new
3420,525000,174,house,3,1653,1061,0,0,1.0,beersel,0,0,0,0,0,4,to rebuild
3421,546500,203,house,3,9700,482,0,0,1.0,oudenaarde,0,0,0,0,0,4,good
3422,549000,320,house,5,5530,3268,1,3268,1.0,yvoir,0,0,1,0,0,4,just renovated
3423,549000,320,house,5,5530,3268,1,3268,1.0,yvoir,0,0,1,0,0,4,just renovated
3424,549000,320,house,5,5530,3268,1,3268,1.0,yvoir,0,0,1,0,0,4,just renovated
3425,549000,320,house,5,5530,3268,1,3268,1.0,yvoir,0,0,1,0,0,4,just renovated
3426,550000,234,house,6,9840,666,0,0,1.0,de-pinte,0,0,0,0,0,3,just renovated
3427,564240,194,house,3,9700,559,0,0,1.0,oudenaarde,0,0,0,0,0,4,good
3428,579000,220,house,5,1600,265,0,0,1.0,sint-pieters-leeuw,0,0,0,1,4,3,to rebuild
3429,585000,192,house,3,1410,588,0,0,1.0,waterloo,0,0,0,0,0,4,good
3430,589000,265,house,3,9250,789,1,789,1.0,waasmunster,0,0,1,0,0,4,as new
3431,590000,160,house,3,9500,2130,0,0,1.0,geraardsbergen,0,0,0,0,0,4,good
3432,599000,240,house,3,1500,735,0,0,1.0,halle,0,0,0,1,10,4,as new
3433,599000,240,house,3,1500,735,0,0,1.0,halle,0,0,0,1,10,4,as new
3434,599000,245,house,3,2460,436,0,0,1.0,kasterlee,0,0,0,0,0,3,not mentioned
3435,600000,500,house,6,9900,1511,0,0,1.0,eeklo,0,0,1,0,0,4,good
3436,630000,352,house,4,1190,0,0,0,1.0,forest,0,0,0,1,7,2,to rebuild
3437,645000,200,house,3,8430,1713,1,1500,1.0,middelkerke,0,0,0,0,0,4,as new
3438,650000,295,house,5,1440,950,0,0,1.0,braine-le-chateau,0,0,1,0,0,4,good
3439,674000,300,house,7,1500,800,0,0,1.0,halle,1,0,0,1,27,4,good
3440,674000,300,house,7,1500,800,0,0,1.0,halle,1,0,0,1,27,4,good
3441,674000,300,house,7,1501,800,0,0,1.0,halle-buizingen,1,0,0,1,27,4,good
3442,690000,230,house,3,7050,405,0,0,1.0,jurbise,0,0,1,1,175,4,good
3443,690000,381,house,4,9000,120,0,0,1.0,gent,0,0,1,0,0,2,good
3444,699000,317,house,4,1020,0,1,160,1.0,brussel-laken,0,0,1,1,36,2,good
3445,699000,317,house,4,1020,0,1,160,1.0,brussel-laken,0,0,1,1,36,2,good
3446,735000,280,house,5,7503,1200,0,0,1.0,froyennes,0,0,0,0,0,4,just renovated
3447,750000,280,house,4,1780,0,1,85,1.0,wemmel,0,0,0,1,14,2,as new
3448,750000,495,house,4,6700,1762,0,0,1.0,arlon,0,0,0,1,30,4,good
3449,750000,495,house,4,6700,1762,0,0,1.0,arlon,0,0,0,1,30,4,good
3450,750000,180,house,5,9000,71,0,0,1.0,gent,0,0,0,0,0,2,to rebuild
3451,790000,220,house,4,1650,1088,1,650,1.0,beersel,0,0,0,1,10,4,as new
3452,790000,220,house,4,1652,1088,1,650,1.0,alsemberg,0,0,0,1,10,4,as new
3453,795000,625,house,8,5650,56483,0,0,1.0,walcourt,0,0,0,0,0,4,to rebuild
3454,795000,355,house,7,6717,5943,0,0,1.0,nobressart,0,0,1,0,0,4,good
3455,795000,355,house,7,6717,5943,0,0,1.0,nobressart,0,0,1,0,0,4,good
3456,845000,271,house,5,1600,1014,0,0,1.0,sint-pieters-leeuw,0,0,0,0,0,4,as new
3457,845000,271,house,5,1600,1014,0,0,1.0,sint-pieters-leeuw,0,0,0,0,0,4,as new
3458,845000,271,house,5,1600,1014,0,0,1.0,sint-pieters-leeuw,0,0,0,0,0,4,as new
3459,1190000,300,house,4,1420,1707,1,1400,1.0,braine-lalleud,0,0,1,1,85,4,as new
3460,1195000,250,house,6,1150,330,0,0,1.0,woluwe-saint-pierre,0,0,0,0,0,2,to rebuild
3461,1240000,270,house,5,1780,1178,1,600,1.0,wemmel,0,0,0,1,100,4,not mentioned
3462,1250000,320,house,3,1790,49317,1,1500,1.0,affligem,0,0,0,1,15,4,good
3463,1250000,320,house,3,9310,49317,1,1500,1.0,aalst-meldert,0,0,0,1,15,4,good
3464,1275000,450,house,3,1000,100,0,0,1.0,bruxelles,0,0,0,1,25,2,good
3465,1368000,518,house,4,2830,608,0,0,1.0,blaasveld,1,0,0,0,0,4,not mentioned
3466,1375000,180,house,5,8300,145,0,0,1.0,knokke-zoute,0,0,1,0,0,2,as new
3467,1375000,180,house,5,8300,145,0,0,1.0,knokke-zoute,0,0,1,0,0,2,as new
3468,1395000,386,house,5,1380,1984,0,0,1.0,lasne,1,0,0,0,0,4,good
3469,1395000,450,house,5,3080,1500,0,0,1.0,tervuren,0,0,0,0,0,4,good
3470,1650000,447,house,5,1390,3200,0,0,1.0,grez-doiceau,0,0,0,1,130,4,not mentioned
3471,1795000,463,house,6,1310,3445,1,3231,1.0,la-hulpe,1,0,1,1,74,4,good
3472,1795000,155,house,4,8301,140,0,0,1.0,duinbergen,0,0,0,1,1,2,good
3473,1950000,562,house,4,1180,295,0,0,1.0,uccle,0,0,0,1,15,2,not mentioned
3474,2495000,600,house,6,3080,18309,0,0,1.0,tervuren,1,0,0,0,0,4,to renovate
3475,2690000,590,house,5,1640,1920,1,1700,1.0,rhode-saint-genese,1,0,0,1,100,4,as new
3476,2800000,600,house,11,1150,1900,0,0,1.0,woluwe-saint-pierre,0,0,1,0,0,4,good
3477,2975000,356,house,5,1180,1773,1,1073,1.0,uccle,0,0,1,1,60,4,not mentioned
3478,3450000,271,house,4,1970,44000,1,4000,1.0,wezembeek-oppem,1,1,0,0,0,4,as new
3479,3475000,700,house,6,1640,3000,1,3000,1.0,rhode-saint-genese,1,0,0,1,50,4,just renovated
3480,3750000,362,house,5,9111,6000,0,0,1.0,sint-niklaas-belsele,0,0,0,0,0,4,as new
3481,3850000,614,house,6,1150,1745,0,0,1.0,woluwe-saint-pierre,0,0,0,0,0,4,as new
3482,4100000,600,house,6,1050,1260,0,0,1.0,ixelles,0,0,1,1,50,3,as new
3483,329000,430,house,5,6001,492,0,0,1.0,marcinelle,0,0,0,0,0,2,to rebuild
3484,198000,55,house,2,8430,122,0,0,1.0,middelkerke,0,0,0,1,70,4,as new
3485,249000,100,house,3,2830,220,1,69,1.0,willebroek,0,0,0,0,0,2,good
3486,277500,119,house,2,2440,0,1,29,1.0,geel,0,0,0,1,13,3,not mentioned
3487,285000,180,house,3,1770,334,0,0,1.0,liedekerke,0,0,0,0,0,2,to rebuild
3488,519000,160,house,3,1653,635,0,0,1.0,beersel-dworp,0,0,0,0,0,4,to rebuild
3489,1390000,502,house,3,9255,3940,1,3940,1.0,buggenhout,0,0,1,0,0,4,as new
3490,230000,154,house,3,9000,160,1,60,1.0,gent,0,0,0,0,0,3,to rebuild
3491,239500,122,house,4,4100,170,1,80,1.0,seraing,0,0,0,1,40,2,good
3492,488700,184,house,3,4870,718,0,0,1.0,trooz,0,0,0,1,32,3,as new
3493,539000,200,house,4,3110,900,0,0,1.0,rotselaar,0,0,0,1,30,4,good
3494,595000,320,house,4,9000,184,0,0,1.0,gent,0,0,0,0,0,4,good
3495,1295000,238,house,4,8300,301,0,0,1.0,knokke-heist,1,0,0,0,0,2,as new
3496,284000,174,house,4,8820,188,0,0,1.0,torhout,0,0,0,0,0,3,as new
3497,353328,172,house,3,2200,354,0,0,0.0,morkhoven,0,0,0,0,0,3,not mentioned
3498,215000,155,house,3,8690,302,1,210,1.0,alveringem,0,0,0,0,0,2,good
3499,699000,150,house,3,1040,0,1,55,1.0,etterbeek,0,0,0,1,9,2,good
3500,120000,174,house,3,7141,350,1,254,1.0,mont-sainte-aldegonde,0,0,0,0,0,2,to renovate
3501,165000,229,house,4,7130,100,0,0,0.0,binche,0,0,0,0,0,2,good
3502,70000,170,house,5,5580,0,0,0,0.0,jemelle,0,0,0,0,0,3,to renovate
3503,89000,45,house,1,6900,35,0,0,1.0,marche-en-famenne,0,0,0,0,0,4,not mentioned
3504,145000,90,house,2,5140,95,0,0,0.0,sombreffe,0,0,0,0,0,3,to rebuild
3505,449000,176,house,3,1090,0,0,0,1.0,jette,0,0,0,0,0,2,good
3506,225000,172,house,4,8530,417,1,111,1.0,harelbeke,0,0,0,0,0,3,good
3507,340000,132,house,3,3210,500,0,0,1.0,linden,0,0,0,0,0,3,not mentioned
3508,50000,103,house,2,4550,1124,0,0,1.0,nandrin,0,0,1,0,0,4,good
3509,56000,86,house,1,6852,95,0,0,0.0,maissin,0,0,0,0,0,3,to renovate
3510,75000,88,house,2,7110,210,0,0,1.0,la-louviere-houdeng-goegnies,0,0,0,0,0,2,to renovate
3511,95000,85,house,3,5060,135,1,70,0.0,sambreville,0,0,0,0,0,2,to renovate
3512,95000,100,house,2,7100,251,0,0,1.0,la-louviere-haine-saint-pierre,0,0,0,0,0,3,to renovate
3513,110000,110,house,2,7100,110,0,0,0.0,la-louviere,0,0,0,0,0,2,to rebuild
3514,119000,113,house,3,8680,179,0,0,1.0,koekelare,0,0,0,1,50,3,to renovate
3515,159500,180,house,4,4100,135,0,0,1.0,seraing,0,0,0,0,0,2,good
3516,169000,150,house,3,4420,123,0,0,1.0,saint-nicolas,0,0,0,0,0,2,good
3517,169500,92,house,2,4101,150,1,58,1.0,seraing,0,0,0,0,0,2,as new
3518,175000,100,house,3,4460,190,1,40,0.0,grace-hollogne,0,0,0,1,20,2,to rebuild
3519,179900,165,house,2,4100,122,0,0,1.0,seraing,0,0,0,1,44,2,just renovated
3520,179900,165,house,2,4100,122,0,0,1.0,seraing,0,0,0,1,44,2,just renovated
3521,195000,104,house,3,4020,225,1,339,1.0,jupille-sur-meuse,0,0,0,1,22,3,good
3522,199000,90,house,3,4420,54,1,28,1.0,saint-nicolas,0,0,0,1,20,2,good
3523,199500,120,house,4,4460,208,1,270,1.0,grace-hollogne,0,1,0,1,45,3,good
3524,199900,180,house,4,6032,435,1,150,1.0,charleroi-mont-sur-marchienne,0,0,0,1,30,4,to rebuild
3525,208500,117,house,3,8400,77,1,14,1.0,oostende,0,0,0,0,0,2,not mentioned
3526,209000,130,house,4,4032,192,1,90,1.0,liege-chenee,1,0,0,1,50,2,good
3527,215000,138,house,4,4300,378,1,250,1.0,waremme,0,0,0,1,30,2,to renovate
3528,215000,144,house,2,8850,0,0,0,0.0,ardooie,0,0,0,0,0,1,good
3529,215000,155,house,3,8972,302,1,210,1.0,poperinge,0,0,0,0,0,2,good
3530,219000,120,house,2,6200,170,1,10,1.0,chatelet-chatelineau,0,0,0,0,0,3,as new
3531,220000,157,house,3,5190,978,0,0,1.0,ham-sur-sambre,0,0,0,1,70,2,as new
3532,227000,145,house,3,3680,0,0,0,1.0,maaseik,0,0,0,0,0,4,good
3533,255000,355,house,4,5060,690,1,538,1.0,falisolle,0,0,0,1,95,2,good
3534,260000,145,house,3,6200,110,0,0,1.0,chatelet,0,0,0,1,31,1,as new
3535,265000,150,house,3,7850,535,0,0,1.0,petit-enghien,0,0,0,0,0,2,good
3536,275000,240,house,3,6238,450,1,120,1.0,luttre,0,0,0,0,0,2,to rebuild
3537,275000,192,house,5,7830,2440,0,0,1.0,hellebecq,0,0,0,0,0,4,to rebuild
3538,285000,253,house,5,7100,0,0,0,1.0,la-louviere-trivieres,0,0,0,0,0,4,good
3539,285000,220,house,3,7812,551,1,440,1.0,moulbaix,0,0,0,0,0,3,good
3540,285000,156,house,3,8790,0,1,50,1.0,waregem,0,0,0,0,0,2,good
3541,289000,166,house,3,8400,197,1,70,1.0,oostende,0,0,0,0,0,2,as new
3542,299000,198,house,5,8430,416,1,150,1.0,middelkerke,0,0,0,0,0,2,to renovate
3543,319000,151,house,2,6900,555,0,0,1.0,marche-en-famenne,0,0,0,0,0,4,to rebuild
3544,320000,60,house,1,1340,4500,1,2500,0.0,ottignies-louvain-la-neuve,0,0,0,1,16,4,not mentioned
3545,329900,135,house,3,4041,270,1,140,1.0,herstal-vottem,0,0,0,1,15,2,as new
3546,330000,180,house,5,7100,390,0,0,1.0,la-louviere,0,0,0,0,0,2,as new
3547,335000,238,house,4,1357,694,1,307,1.0,helecine,0,0,0,1,50,2,good
3548,335000,200,house,3,2230,0,0,0,1.0,herselt,0,0,0,0,0,2,not mentioned
3549,335000,145,house,3,8540,1400,0,0,1.0,deerlijk,0,0,0,0,0,4,good
3550,335000,145,house,3,8540,1400,0,0,1.0,deerlijk,0,0,0,0,0,4,good
3551,350000,249,house,3,2310,390,0,0,1.0,rijkevorsel,0,0,0,0,0,2,good
3552,375000,182,house,3,9160,489,1,300,1.0,lokeren,0,0,0,0,0,3,good
3553,395000,100,house,2,1180,0,0,0,0.0,uccle,0,0,0,0,0,2,good
3554,399000,162,house,3,2630,16,0,0,1.0,aartselaar,0,0,0,0,0,2,to rebuild
3555,399000,170,house,3,8610,361,1,361,1.0,kortemark,0,0,0,0,0,3,good
3556,425000,170,house,3,1880,288,1,200,1.0,kapelle-op-den-bos,0,0,0,1,30,3,as new
3557,429000,182,house,4,3724,779,0,0,1.0,kortessem,0,0,0,0,0,3,good
3558,450000,245,house,3,4910,769,0,0,1.0,theux,1,0,0,1,32,3,as new
3559,475000,190,house,6,5060,1362,0,0,1.0,sambreville-auvelais,0,0,0,1,45,4,good
3560,495000,233,house,4,5101,996,1,880,1.0,erpent,0,0,0,0,0,4,not mentioned
3561,495000,295,house,6,6600,3249,1,2025,0.0,bastogne,0,0,0,1,140,4,to renovate
3562,520000,395,house,5,5100,1844,0,0,1.0,wepion,1,0,1,0,0,4,to rebuild
3563,520000,218,house,3,8400,615,0,0,1.0,oostende,0,0,0,0,0,3,good
3564,550000,189,house,3,1040,110,0,0,1.0,etterbeek,0,0,0,1,30,2,as new
3565,593000,221,house,4,3210,790,1,790,1.0,linden,0,0,0,0,0,4,not mentioned
3566,597500,165,house,4,1120,0,1,45,1.0,neder-over-heembeek,0,0,0,1,21,2,not mentioned
3567,599000,330,house,6,3140,1508,0,0,1.0,keerbergen,0,0,1,0,0,4,good
3568,599000,284,house,3,6860,2800,1,2678,1.0,leglise,0,0,0,1,40,4,as new
3569,629000,300,house,4,1600,1157,0,0,1.0,sint-pieters-leeuw,0,0,0,0,0,4,good
3570,629000,300,house,4,1602,1157,0,0,1.0,sint-pieters-leeuw,0,0,0,0,0,4,good
3571,629000,284,house,4,2300,555,0,0,1.0,turnhout,1,0,0,0,0,3,as new
3572,630000,600,house,7,1367,2700,0,0,1.0,ramillies-geest-gerompont-petit-rosiere,0,0,0,0,0,4,to renovate
3573,650000,373,house,5,8490,1360,0,0,1.0,varsenare,0,0,0,0,0,4,good
3574,669000,480,house,5,1380,650,1,700,1.0,lasne,0,0,0,1,25,3,good
3575,689000,423,house,4,8800,123,1,57,1.0,roeselare,0,0,0,0,0,2,good
3576,695000,195,house,5,1160,160,1,65,1.0,auderghem,0,0,0,1,20,2,to rebuild
3577,795000,275,house,4,9041,1343,0,0,1.0,oostakker,0,0,1,0,0,4,good
3578,2790000,980,house,3,2950,7245,0,0,1.0,kapellen,1,0,0,0,0,4,as new
3579,598000,335,house,3,2820,3628,0,0,1.0,bonheiden,0,0,0,0,0,4,to renovate
3580,675000,145,house,3,1200,120,1,15,1.0,woluwe-saint-lambert,0,0,0,1,15,2,as new
3581,849000,598,house,6,2800,2930,0,0,1.0,mechelen,0,0,0,0,0,4,as new
3582,915000,242,house,3,2630,703,0,0,1.0,aartselaar,0,0,0,1,15,4,good
3583,850000,600,house,7,1367,5200,0,0,1.0,ramillies-geest-gerompont-petit-rosiere,0,0,0,0,0,4,to renovate
3584,488000,228,house,3,9400,970,1,970,1.0,ninove,0,0,0,1,40,4,good
3585,179000,185,house,2,7012,375,1,230,0.0,mons-flenu,0,0,0,1,22,2,good
3586,289000,135,house,3,9900,167,0,0,1.0,eeklo,0,0,0,0,0,2,as new
3587,526250,198,house,3,8020,5352,1,487,1.0,ruddervoorde,0,0,0,0,0,4,as new
3588,595000,206,house,3,9250,927,0,0,1.0,waasmunster,0,0,0,0,0,4,as new
3589,95000,130,house,2,7134,140,0,0,1.0,leval-trahegnies,0,0,0,0,0,2,to renovate
3590,155000,80,house,3,5070,90,0,0,0.0,fosses-la-ville,0,0,0,1,70,2,to renovate
3591,169000,170,house,4,9500,137,1,70,1.0,geraardsbergen,0,0,0,1,20,2,not mentioned
3592,195000,65,house,2,1300,0,0,0,1.0,wavre,0,0,0,0,0,2,just renovated
3593,239000,142,house,3,6900,0,0,0,1.0,aye,0,0,0,0,0,2,not mentioned
3594,189000,150,house,3,9160,229,1,100,1.0,lokeren,0,0,0,1,20,3,to renovate
3595,140000,81,house,2,4020,95,1,54,1.0,liege,0,0,0,1,10,2,good
3596,279000,140,house,3,8000,243,0,0,1.0,brugge,0,0,0,0,0,3,good
3597,285000,105,house,3,2800,0,1,17,1.0,mechelen,0,0,0,1,16,2,to rebuild
3598,306500,135,house,3,9950,0,0,0,1.0,waarschoot,0,0,0,0,0,2,not mentioned
3599,565000,275,house,4,9990,1526,0,0,1.0,maldegem,0,0,0,0,0,4,as new
3600,589000,214,house,4,9000,60,1,6,1.0,gent,0,0,0,0,0,3,good
3601,795000,300,house,4,9550,992,0,0,1.0,herzele,0,0,1,0,0,4,as new
3602,1995000,1500,house,7,9700,5000,0,0,1.0,oudenaarde,0,0,1,0,0,4,as new
3603,850000,350,house,4,8500,1953,0,0,1.0,kortrijk,0,0,0,0,0,4,as new
3604,1199000,400,house,6,8000,330,0,0,1.0,brugge,0,1,0,0,0,3,as new
